X,Y,osm_id,code,fclass,name,x,y
19.1224122,47.5426443,3024451533,2 513,florist,Virágbolt,19.122,47.543
19.1296921,47.5414617,4353943702,2 701,tourist_info,Terv Mozi,19.130,47.541
19.1288893,47.5397702,4353943889,2 304,pub,Üvegház,19.129,47.540
19.0235808,47.5121482,4353975995,2 721,attraction,Láthatatlan Kiállítás,19.024,47.512
19.0281326,47.5112171,4353975996,2 722,museum,Magyar Meteorológiai Gyűjtemény,19.028,47.511
19.0342662,47.5518348,5745102886,2 405,hostel,Diákszállás,19.034,47.552
19.1303062,47.5422301,4353988989,2 903,drinking_water,,19.130,47.542
19.0668928,47.5823589,5745349390,2 903,drinking_water,,19.067,47.582
19.1220853,47.5336531,4353989794,2 007,library,,19.122,47.534
19.1283872,47.5396865,4354008089,2 301,restaurant,Csücsök Pizzeria és Sweetness Cukrászda,19.128,47.540
18.9636444,47.5411911,5745508029,2 722,museum,Gyermekvasút Múzeum és Ajándékbolt,18.964,47.541
19.0205726,47.5217183,5743386043,2 421,shelter,,19.021,47.522
19.0206199,47.5216897,5743386044,2 902,bench,,19.021,47.522
19.0210009,47.5211709,5743386045,2 421,shelter,,19.021,47.521
19.0324636,47.4900789,4352783099,2 301,restaurant,Zsolt kisvendéglő,19.032,47.490
19.0216435,47.5201407,5743386046,2 421,shelter,,19.022,47.520
19.0325083,47.4900605,4352831938,2 301,restaurant,Zsolt kisvendéglő,19.033,47.490
19.0220345,47.5200827,5743386047,2 902,bench,,19.022,47.520
19.0208341,47.5173899,5743386048,2 421,shelter,,19.021,47.517
19.0511878,47.4601743,4352884739,2 523,stationery,Office Depot,19.051,47.460
19.0208652,47.5173773,5743386049,2 902,bench,,19.021,47.517
19.0212039,47.5175497,5743386050,2 421,shelter,,19.021,47.518
19.0274497,47.5139758,5743386051,2 421,shelter,,19.027,47.514
19.0335159,47.5078656,5743386052,2 421,shelter,,19.034,47.508
19.0686214,47.5110153,5743722799,2 082,school,Szinyei Merse Pál Gimnázium,19.069,47.511
19.113979,47.4338726,4353255989,2 601,bank,G,19.114,47.434
19.1026363,47.5129544,4353365948,2 722,museum,Eötvös Loránd Emlékgyűjtemény,19.103,47.513
19.2378169,47.5212836,5743896450,2 950,tower,,19.238,47.521
19.2383507,47.5211695,5743896451,2 950,tower,,19.238,47.521
19.2388576,47.5209594,5743896452,2 950,tower,,19.239,47.521
19.2392787,47.5208598,5743896453,2 950,tower,,19.239,47.521
19.2385733,47.5208706,5743896454,2 950,tower,,19.239,47.521
19.2382139,47.5209449,5743896455,2 950,tower,,19.238,47.521
18.9758459,47.5732611,3022909985,2 742,viewpoint,,18.976,47.573
19.2378947,47.5210174,5743896456,2 950,tower,,19.238,47.521
19.0636678,47.4872792,4353585503,2 722,museum,Ferencvárosi Helytörténeti Gyűjtemény,19.064,47.487
19.2374951,47.5211025,5743896457,2 950,tower,,19.237,47.521
19.0959174,47.475977,4353585504,2 722,museum,Fradi Múzeum,19.096,47.476
19.2383051,47.5204142,5743896458,2 950,tower,,19.238,47.520
19.0760596,47.4785086,4353585505,2 722,museum,József Attila Emlékhely,19.076,47.479
19.2382354,47.5206116,5743896459,2 950,tower,,19.238,47.521
19.2392251,47.5198454,5743896460,2 950,tower,,19.239,47.520
19.2423163,47.5188881,5743911042,2 950,tower,,19.242,47.519
19.0707355,47.5035695,3023509339,2 005,post_office,,19.071,47.504
19.0232677,47.4656227,5742225717,2 602,atm,,19.023,47.466
19.0983873,47.5113584,3023759933,2 513,florist,Virágüzlet,19.098,47.511
19.0227165,47.4656968,5742225720,2 502,bakery,Sósperec pékség,19.023,47.466
19.0982521,47.5108311,3023761533,2 511,convenience,Zöldséges,19.098,47.511
18.9545514,47.5475718,5742808153,2 421,shelter,,18.955,47.548
19.1124984,47.5200357,3023770333,2 502,bakery,Fornetti,19.112,47.520
18.9660438,47.5586005,5742808170,2 906,waste_basket,,18.966,47.559
19.1127327,47.5202161,3023771833,2 503,kiosk,Lottózó,19.113,47.520
19.1226482,47.5420629,3023774233,2 502,bakery,Korona pékség,19.123,47.542
19.1227813,47.5419984,3023775233,2 511,convenience,Korona ABC,19.123,47.542
19.0133415,47.5242475,5742904775,2 421,shelter,,19.013,47.524
19.0132787,47.5242635,5742904776,2 906,waste_basket,,19.013,47.524
19.0133664,47.524239,5742904777,2 902,bench,,19.013,47.524
19.012814,47.5242539,5742904778,2 421,shelter,,19.013,47.524
19.0106247,47.5250897,5742904781,2 906,waste_basket,,19.011,47.525
19.0100148,47.5254106,5742904786,2 902,bench,,19.010,47.525
19.0723629,47.4956433,4351577641,2 301,restaurant,Chinatown Chinese Restaurant,19.072,47.496
19.0091967,47.5255585,5742943130,2 421,shelter,,19.009,47.526
19.007601,47.5272454,5742943137,2 421,shelter,,19.008,47.527
19.0075988,47.5272822,5742943138,2 902,bench,,19.008,47.527
19.0531263,47.553529,4351691489,2 903,drinking_water,,19.053,47.554
19.0076864,47.5274351,5742943139,2 421,shelter,,19.008,47.527
19.1459164,47.4911823,4351791135,2 722,museum,Dreher Sörmúzeum,19.146,47.491
19.0068745,47.5280402,5742969454,2 906,waste_basket,,19.007,47.528
19.133758,47.4829199,4351791136,2 722,museum,Kőbányai Helytörténeti Gyűjtemény,19.134,47.483
19.0043302,47.5290502,5742969458,2 421,shelter,,19.004,47.529
19.1284793,47.485251,4351791137,2 722,museum,Lengyel Múzeum,19.128,47.485
19.0043986,47.5290249,5742969459,2 902,bench,,19.004,47.529
18.9926563,47.4984395,4351867737,2 722,museum,Jókai Mór Emlékszoba,18.993,47.498
19.0026287,47.5290917,5743012089,2 421,shelter,,19.003,47.529
19.0026821,47.5291105,5743012090,2 902,bench,,19.003,47.529
19.003519,47.5291395,5743012092,2 421,shelter,,19.004,47.529
19.0935781,47.5071413,4352439396,2 301,restaurant,a Kert,19.094,47.507
19.0025669,47.5296208,5743327296,2 906,waste_basket,,19.003,47.530
19.0358758,47.476709,4352600592,2 013,nursing_home,Bp. XI. Önkormányzat XI/7. számú idősek klubja,19.036,47.477
18.9978723,47.5309795,5743327314,2 902,bench,,18.998,47.531
18.9972946,47.5313629,5743327316,2 902,bench,,18.997,47.531
18.9933372,47.5336068,5743329024,2 004,post_box,,18.993,47.534
18.993245,47.5337851,5743329025,2 421,shelter,,18.993,47.534
18.9932662,47.533759,5743329026,2 902,bench,,18.993,47.534
18.9628543,47.5457055,5739207941,2 906,waste_basket,,18.963,47.546
18.9560187,47.5267581,5739229968,2 734,wayside_cross,,18.956,47.527
19.0238928,47.5105632,4352729299,2 120,doctors,Millenáris Pszichológiai Központ,19.024,47.511
18.9559013,47.5268233,5739239321,2 724,memorial,Remete Szent Pál-emlékoszlop,18.956,47.527
19.0372184,47.5072629,4350085690,2 302,fast_food,Pajtás Önkiszolgáló Étterem,19.037,47.507
18.9559013,47.5268233,5739239321,2 725,artwork,Remete Szent Pál-emlékoszlop,18.956,47.527
19.0344141,47.5069374,4350085691,2 511,convenience,,19.034,47.507
18.955963,47.5267647,5739258272,2 725,artwork,Boldogasszony,18.956,47.527
19.0340676,47.5078852,4350085692,2 511,convenience,,19.034,47.508
19.1181984,47.4005315,4350098234,2 722,museum,Soroksári Helytörténeti Gyűjtemény,19.118,47.401
19.1505915,47.4585956,4350351689,2 722,museum,Kispesti Helytörténeti Gyűjtemény,19.151,47.459
19.0653376,47.5285866,4350589689,2 004,post_box,Otthon,19.065,47.529
18.9650706,47.5421687,5740436634,2 906,waste_basket,,18.965,47.542
18.9636829,47.5443277,5740901544,2 906,waste_basket,,18.964,47.544
18.9636261,47.5445053,5740934127,2 902,bench,,18.964,47.545
18.9636754,47.5445047,5740934128,2 902,bench,,18.964,47.545
18.9635868,47.5445885,5740954118,2 421,shelter,,18.964,47.545
19.0028111,47.4010415,5749567193,2 421,shelter,,19.003,47.401
18.9871046,47.4947094,4350956992,2 903,drinking_water,,18.987,47.495
19.0035289,47.4009403,5749567200,2 421,shelter,,19.004,47.401
18.9793235,47.471496,4350956994,2 903,drinking_water,,18.979,47.471
19.0370174,47.5182926,5749606511,2 303,cafe,,19.037,47.518
18.9921895,47.4865305,4350956995,2 903,drinking_water,,18.992,47.487
19.0370364,47.5212303,5749897796,2 601,bank,Sberbank - Frankel Leó úti fiók és ATM,19.037,47.521
19.0048987,47.3998711,5750801722,2 421,shelter,,19.005,47.400
19.0038618,47.3996178,5750801729,2 421,shelter,,19.004,47.400
19.003564,47.4013771,5750811145,2 421,shelter,,19.004,47.401
19.0101599,47.4031936,5750901241,2 421,shelter,,19.010,47.403
19.049882,47.4790224,5747760582,2 301,restaurant,Csabi Íz,19.050,47.479
19.0511931,47.4791639,5747760583,2 523,stationery,,19.051,47.479
19.050006,47.4786445,5747760584,2 304,pub,Gdansk,19.050,47.479
19.030287,47.4827831,5747792734,2 593,vending_any,,19.030,47.483
18.9640378,47.5433592,5748532376,2 902,bench,,18.964,47.543
18.9641238,47.5433915,5748532377,2 902,bench,,18.964,47.543
18.9640231,47.5433563,5748532378,2 906,waste_basket,,18.964,47.543
18.9641382,47.5433972,5748532379,2 906,waste_basket,,18.964,47.543
19.0138263,47.4055922,5748630932,2 421,shelter,,19.014,47.406
19.0144311,47.405682,5748684779,2 421,shelter,,19.014,47.406
19.0142019,47.4059695,5748684780,2 421,shelter,,19.014,47.406
19.013882,47.4057368,5748714875,2 421,shelter,,19.014,47.406
19.0744233,47.4736696,4355984016,2 722,museum,Pszichiátriai Művészeti Gyűjtemény,19.074,47.474
19.0694279,47.5027938,4355984017,2 722,museum,Pénzügyőr- és Adózástörténeti Múzeum - Magyar adózástörténeti kiállítás,19.069,47.503
19.0720752,47.5137878,4355984018,2 722,museum,Pénzügyőr- és Adózástörténeti Múzeum - Magyar pénzügyőrség-történeti kiállítás,19.072,47.514
19.0560731,47.4945142,4356328864,2 722,museum,Pest Megyei Történeti Tár,19.056,47.495
19.04662,47.5062562,4356428025,2 722,museum,Országgyűlési Múzeum - In memoriam 1956. október 25. emlékhely és kiállítás,19.047,47.506
19.0463233,47.5084415,4356428027,2 722,museum,Országgyűlési Múzeum,19.046,47.508
19.0443693,47.4922597,4356516859,2 722,museum,Magyar Mesemúzeum,19.044,47.492
19.1373338,47.5478043,4356637590,2 083,kindergarten,Micimackó óvoda,19.137,47.548
18.992026,47.5279842,4356708646,2 722,museum,Bartók Béla Emlékház,18.992,47.528
19.034244,47.5021506,4356708647,2 722,museum,Budavári Mátyás-templom Egyházművészeti Gyűjteménye,19.034,47.502
19.0279702,47.5377179,4356708648,2 722,museum,Fővárosi Képtár,19.028,47.538
19.0605337,47.4840709,4356708652,2 722,museum,Új Budapest Galéria,19.061,47.484
19.0194154,47.5087241,4356720703,2 722,museum,Magyar Katonai Térképészet Szakmatörténeti Múzeuma,19.019,47.509
19.0706834,47.4978259,5745718821,2 301,restaurant,Caesar Étterem,19.071,47.498
19.1085779,47.4929928,3026655133,2 101,pharmacy,Ciprus Hungária Patika,19.109,47.493
19.0989847,47.512166,3026657733,2 724,memorial,Báthory István-szobor,19.099,47.512
19.1087321,47.5169852,3026659233,2 724,memorial,Tisza István szobor,19.109,47.517
19.1098144,47.5199048,3026664033,2 101,pharmacy,Simon patika,19.110,47.520
19.1012108,47.5224722,3026669433,2 513,florist,Virágbolt,19.101,47.522
19.1033122,47.5239879,3026673833,2 120,doctors,Orvosi rendelő,19.103,47.524
19.1116761,47.5197608,3026674833,2 561,hairdresser,Jó fej fodrászat,19.112,47.520
19.1049706,47.5258674,3026683533,2 251,sports_centre,Corner Fitness,19.105,47.526
19.1142154,47.5364423,3026696433,2 543,doityourself,Vas- műszaki szaküzlet,19.114,47.536
19.1147023,47.536842,3026698533,2 547,garden_centre,Gazdabolt,19.115,47.537
19.0397861,47.527682,3026789780,2 502,bakery,Mákszem pékség,19.040,47.528
19.0360443,47.527897,3026789781,2 302,fast_food,Office Bistro,19.036,47.528
19.037768,47.5278984,3026789782,2 005,post_office,Posta,19.038,47.528
19.0371765,47.5251403,3026789783,2 601,bank,UniCredit Bank,19.037,47.525
19.0362603,47.5278424,3026789789,2 561,hairdresser,Schwarzkopf Fodrászat,19.036,47.528
19.0724212,47.481622,3027094748,2 302,fast_food,Nine Tables,19.072,47.482
19.064592,47.531802,3027681333,2 602,atm,OTP Bank,19.065,47.532
19.0628117,47.5041044,4360930291,2 301,restaurant,Менза,19.063,47.504
19.1496961,47.5427718,5758352964,2 541,car_dealership,Citroën Renault Pásztor,19.150,47.543
19.0359279,47.5279869,4362208016,2 251,sports_centre,Arnold Gym,19.036,47.528
18.9740099,47.4007731,5759852924,2 421,shelter,,18.974,47.401
18.9765408,47.3977236,5759880397,2 421,shelter,,18.977,47.398
19.1712275,47.4466228,3032503459,2 601,bank,FHB Bank,19.171,47.447
19.101513,47.479842,3032514876,2 601,bank,FHB Bank,19.102,47.480
19.0801172,47.4868462,4362396492,2 515,bookshop,Práter-Szigony Könyvespavilon,19.080,47.487
18.9847593,47.3925756,5759964596,2 421,shelter,,18.985,47.393
19.0489728,47.4751265,4362739192,2 031,recycling_glass,,19.049,47.475
19.070503,47.4342834,3032553198,2 601,bank,FHB Bank,19.071,47.434
19.0492443,47.4787067,5755999621,2 302,fast_food,Gulyáskantin,19.049,47.479
19.0473749,47.4746193,4362739193,2 030,recycling,Sörösdoboz visszaváltó,19.047,47.475
19.0491834,47.4754399,4362739194,2 030,recycling,Best Byte pult,19.049,47.475
19.1379744,47.5227219,3032575502,2 601,bank,FHB Bank,19.138,47.523
19.1084159,47.5172991,3031533233,2 511,convenience,CBA,19.108,47.517
19.0693778,47.499309,3031763292,2 601,bank,FHB Bank,19.069,47.499
19.0392133,47.4789992,3031822894,2 601,bank,FHB Bank,19.039,47.479
19.1086338,47.4409127,3031850613,2 601,bank,FHB Bank,19.109,47.441
19.0721206,47.4853169,3031873450,2 601,bank,FHB Bank,19.072,47.485
18.9928099,47.5294172,5757022283,2 404,guesthouse,Hotel Vadvirág Panzió,18.993,47.529
18.9719667,47.4017286,5753554803,2 421,shelter,,18.972,47.402
18.969207,47.4033087,5753761863,2 421,shelter,,18.969,47.403
18.9676579,47.404084,5753761869,2 903,drinking_water,,18.968,47.404
18.9628902,47.4076551,5753810753,2 421,shelter,,18.963,47.408
18.9626278,47.4077335,5753843522,2 902,bench,,18.963,47.408
19.1813726,47.4370354,4359137793,2 205,playground,"""Gödör"" játszótér",19.181,47.437
19.1765555,47.437477,4359155792,2 083,kindergarten,Mocorgó Óvoda,19.177,47.437
19.0506727,47.5030634,5755049022,2 723,monument,,19.051,47.503
19.0109842,47.4037493,5750939789,2 421,shelter,,19.011,47.404
19.1782532,47.4400116,4360173195,2 129,veterinary,Lőrinci Állatorvosi Rendelő és Kutyakozmetika,19.178,47.440
19.0105068,47.4035003,5750939794,2 906,waste_basket,,19.011,47.404
19.1107571,47.5282318,4360209199,2 903,drinking_water,,19.111,47.528
19.0101304,47.4031737,5750939796,2 906,waste_basket,,19.010,47.403
19.125629,47.5203424,4360324296,2 404,guesthouse,Tomi albérlet,19.126,47.520
18.9907723,47.399533,5751017095,2 421,shelter,,18.991,47.400
18.9909521,47.3996453,5751017096,2 421,shelter,,18.991,47.400
18.9913899,47.403523,5751159860,2 006,telephone,,18.991,47.404
18.975936,47.389201,4357889469,2 903,drinking_water,,18.976,47.389
18.9787656,47.3899706,4357889470,2 903,drinking_water,,18.979,47.390
19.0539888,47.4918374,5751585634,2 602,atm,MKB ATM,19.054,47.492
19.0487627,47.5520486,5751625021,2 721,attraction,,19.049,47.552
19.0736941,47.4897713,4358044002,2 592,vending_parking,,19.074,47.490
19.0737001,47.4896239,4358044003,2 592,vending_parking,,19.074,47.490
19.0526035,47.4926922,4358590891,2 301,restaurant,,19.053,47.493
19.0642466,47.5036717,4358618889,2 405,hostel,Z,19.064,47.504
19.0581108,47.598105,5752391942,2 511,convenience,Akciópont Heltai,19.058,47.598
19.0520653,47.4977037,5752673225,2 721,attraction,,19.052,47.498
19.1863374,47.4388845,5699020583,2 903,drinking_water,,19.186,47.439
18.9640655,47.5413668,5699030983,2 903,drinking_water,,18.964,47.541
19.075821,47.5062907,3005478834,2 304,pub,,19.076,47.506
18.9642041,47.5409959,5699030984,2 902,bench,,18.964,47.541
19.0151764,47.4253234,3006197084,2 907,camera_surveillance,,19.015,47.425
18.964168,47.5411104,5699030985,2 902,bench,,18.964,47.541
18.9641395,47.5412099,5699030986,2 902,bench,,18.964,47.541
18.9641115,47.5413003,5699030987,2 902,bench,,18.964,47.541
18.9634382,47.5419637,5699030988,2 902,bench,,18.963,47.542
18.9635738,47.5418076,5699030989,2 902,bench,,18.964,47.542
18.9638021,47.541497,5699043493,2 724,memorial,dr. Vízkelety László emléktábla,18.964,47.541
18.9637923,47.5414946,5699043494,2 724,memorial,Országos Kéktúra emléktábla,18.964,47.541
19.0227856,47.4642537,5699811961,2 902,bench,,19.023,47.464
19.0677041,47.4950283,3006335151,2 529,beauty_shop,Allure Studio,19.068,47.495
19.0229534,47.4643378,5699811962,2 902,bench,,19.023,47.464
19.0681612,47.4947342,3006335153,2 101,pharmacy,Kisrókus Patika,19.068,47.495
19.0228428,47.4642469,5699811963,2 902,bench,,19.023,47.464
19.0665993,47.4949161,3006335163,2 592,vending_parking,3081,19.067,47.495
19.0230189,47.4643336,5699811964,2 902,bench,,19.023,47.464
19.0679307,47.49511,3006335168,2 592,vending_parking,,19.068,47.495
19.0227379,47.4644162,5699811965,2 902,bench,,19.023,47.464
19.0688826,47.4954079,3006335180,2 592,vending_parking,,19.069,47.495
19.0226835,47.4644222,5699811966,2 902,bench,,19.023,47.464
19.0685564,47.4962241,3006335183,2 592,vending_parking,,19.069,47.496
19.022307,47.4642717,5699811967,2 902,bench,,19.022,47.464
19.0223375,47.4642653,5699811968,2 902,bench,,19.022,47.464
19.0223564,47.4645086,5699811969,2 902,bench,,19.022,47.465
19.0224008,47.4645052,5699811970,2 902,bench,,19.022,47.465
19.0227223,47.4645788,5699811971,2 902,bench,,19.023,47.465
19.0227757,47.4645747,5699811972,2 902,bench,,19.023,47.465
18.9979003,47.5551618,5695566325,2 724,memorial,HHH vitorlázórepülőtér-emléktábla,18.998,47.555
19.0506282,47.501877,3006800433,2 301,restaurant,Első Pesti Rétesház,19.051,47.502
19.1922057,47.4568768,4323325397,2 903,drinking_water,,19.192,47.457
19.1911929,47.5277206,4323499393,2 903,drinking_water,,19.191,47.528
19.1049933,47.4871889,4323569089,2 521,gift_shop,,19.105,47.487
19.0061389,47.4066597,4324238047,2 502,bakery,,19.006,47.407
19.037874,47.5390935,5697457023,2 302,fast_food,Rey Bá hamburgerező,19.038,47.539
19.0064387,47.4066713,4324238049,2 301,restaurant,,19.006,47.407
19.0355197,47.5372976,5697457024,2 301,restaurant,Relax étterem,19.036,47.537
19.0072092,47.4070824,4324238050,2 502,bakery,,19.007,47.407
19.0385546,47.4276958,4324238051,2 511,convenience,,19.039,47.428
19.0384177,47.4278984,4324238053,2 302,fast_food,,19.038,47.428
18.9827374,47.546065,5695466963,2 724,memorial,Mátyás király vadasparkja emlékmű,18.983,47.546
19.017523,47.5228475,5687455233,2 421,shelter,,19.018,47.523
19.0174869,47.5228623,5687455234,2 902,bench,,19.017,47.523
19.0173109,47.523246,5687540054,2 902,bench,,19.017,47.523
19.0167909,47.523232,5687540056,2 906,waste_basket,,19.017,47.523
19.0164447,47.5229928,5687540057,2 906,waste_basket,,19.016,47.523
19.0161433,47.5228887,5687540058,2 906,waste_basket,,19.016,47.523
19.0167606,47.5229227,5687540059,2 906,waste_basket,,19.017,47.523
19.0170137,47.5228985,5687540060,2 906,waste_basket,,19.017,47.523
19.1113284,47.3940261,5687767923,2 903,drinking_water,,19.111,47.394
19.0442201,47.5863458,5687839316,2 906,waste_basket,,19.044,47.586
19.0440248,47.5862309,5687839317,2 906,waste_basket,,19.044,47.586
19.0910923,47.563859,3459952021,2 502,bakery,Tradicipó,19.091,47.564
19.0934618,47.5651956,3459952248,2 543,doityourself,Akku Box,19.093,47.565
19.0921938,47.565063,3459957603,2 526,toy_shop,Magic World,19.092,47.565
19.200977,47.4398519,5690482659,2 903,drinking_water,,19.201,47.440
19.0674544,47.4239204,5690633884,2 514,chemist,Rossmann,19.067,47.424
19.0690184,47.4980644,5690649921,2 305,bar,,19.069,47.498
19.0764691,47.4932689,5691412548,2 906,waste_basket,,19.076,47.493
19.0761794,47.4932064,5691412549,2 906,waste_basket,,19.076,47.493
19.0768612,47.4664654,5711446109,2 593,vending_any,BKK-automata,19.077,47.466
19.071054,47.4725031,5711449092,2 421,shelter,,19.071,47.473
19.0385898,47.4530222,5711546558,2 006,telephone,,19.039,47.453
19.0394577,47.4552498,5711558869,2 006,telephone,,19.039,47.455
19.0484209,47.4960711,4330647890,2 301,restaurant,Dunacorso,19.048,47.496
19.0401952,47.4557791,5711558871,2 906,waste_basket,,19.040,47.456
19.0401534,47.4559962,5711558873,2 906,waste_basket,,19.040,47.456
19.0397268,47.4562263,5711558875,2 006,telephone,,19.040,47.456
19.0407252,47.4586818,5711599510,2 006,telephone,,19.041,47.459
19.1726029,47.4468936,3001656342,2 725,artwork,Pingvinek - szobor,19.173,47.447
19.0412273,47.4589646,5711599512,2 906,waste_basket,,19.041,47.459
19.0318473,47.5000178,5711651751,2 902,bench,,19.032,47.500
19.0318841,47.4999987,5711651752,2 902,bench,,19.032,47.500
19.048679,47.5674904,5711754765,2 902,bench,,19.049,47.567
19.0486215,47.5625284,5711838239,2 724,memorial,Hadrianus,19.049,47.563
19.0430096,47.5585775,5711892951,2 082,school,Dr. Szent - Györgyi Albert Általános Iskola,19.043,47.559
19.0533523,47.4759405,5711976719,2 592,vending_parking,,19.053,47.476
19.0534306,47.4761729,5711988521,2 906,waste_basket,,19.053,47.476
19.0544891,47.4758782,5711988522,2 906,waste_basket,,19.054,47.476
19.0546006,47.4759009,5711988523,2 592,vending_parking,,19.055,47.476
19.0543896,47.4756113,5711988526,2 592,vending_parking,,19.054,47.476
19.0526453,47.474469,5711988528,2 421,shelter,,19.053,47.474
19.0204152,47.4698459,4332044536,2 543,doityourself,Kärcher Center Buda,19.020,47.470
19.0527623,47.4740009,5711988532,2 421,shelter,,19.053,47.474
19.0152086,47.4923017,4332213973,2 303,cafe,Fragola,19.015,47.492
19.0528606,47.4739304,5712072304,2 421,shelter,,19.053,47.474
19.0496379,47.4735404,5712072306,2 906,waste_basket,,19.050,47.474
19.0384013,47.4274456,4332287854,2 302,fast_food,Kínai gyorsétterem,19.038,47.427
19.0514721,47.4733229,5712072307,2 006,telephone,,19.051,47.473
19.0526061,47.4725863,5712104007,2 906,waste_basket,,19.053,47.473
19.0946111,47.5608229,3008471234,2 129,veterinary,Újpest-Vet állatorvos és -kozmetika,19.095,47.561
19.0577654,47.5982685,4333483893,2 514,chemist,DM,19.058,47.598
19.070722,47.4947048,5712847844,2 525,mobile_phone_shop,Huawei ügyfélszolgálati központ,19.071,47.495
19.0626306,47.5049686,4333491589,2 302,fast_food,Bamba Marha Burger Bar,19.063,47.505
19.0577488,47.5981411,4333522390,2 519,optician,Ofotért,19.058,47.598
19.0819997,47.5745156,4333522391,2 564,car_wash,OMW top wash,19.082,47.575
19.0127738,47.4930696,4329509173,2 511,convenience,Csenki csemege,19.013,47.493
19.0132193,47.4938829,4329509186,2 529,beauty_shop,Ilonka Pedikür,19.013,47.494
19.0140926,47.4941598,4329509188,2 083,kindergarten,Mackós Óvoda,19.014,47.494
19.0124803,47.4933356,4329509290,2 522,sports_shop,Zentai Sportszerviz,19.012,47.493
19.0533309,47.4983124,3008890630,2 906,waste_basket,,19.053,47.498
19.0535647,47.4983302,3008896434,2 906,waste_basket,,19.054,47.498
19.1258837,47.4428366,5709468943,2 903,drinking_water,,19.126,47.443
19.1332718,47.4385913,5709477281,2 903,drinking_water,,19.133,47.439
18.9331558,47.5228277,4329596486,2 902,bench,,18.933,47.523
18.9331736,47.5227967,4329596487,2 902,bench,,18.933,47.523
18.9347548,47.5222238,4329596490,2 725,artwork,,18.935,47.522
19.0685405,47.493421,3008194896,2 511,convenience,ABC,19.069,47.493
19.0678233,47.4934525,3008194897,2 404,guesthouse,Budapest GuestRooms,19.068,47.493
19.0678904,47.493691,3008194898,2 515,bookshop,Idegennyelvű könyvesbolt,19.068,47.494
19.0691923,47.4933195,3008194899,2 529,beauty_shop,Kozmetika,19.069,47.493
19.0676744,47.4941348,3008194900,2 561,hairdresser,Női fodrászat,19.068,47.494
19.068607,47.4934115,3008194901,2 561,hairdresser,Péter fodrászat,19.069,47.493
19.0689579,47.4933501,3008194903,2 515,bookshop,Talál-lom,19.069,47.493
19.0678577,47.4937458,3008194904,2 544,furniture_shop,Vamex Trade,19.068,47.494
19.0694392,47.4929244,3008194907,2 004,post_box,,19.069,47.493
19.0398371,47.4935059,5710878847,2 303,cafe,UrbanFood Cafe & Coworking,19.040,47.494
19.0184881,47.4962159,4329885607,2 206,dog_park,,19.018,47.496
19.069689,47.4933444,3008194913,2 592,vending_parking,,19.070,47.493
19.067773,47.4935763,3008194921,2 592,vending_parking,,19.068,47.494
19.067487,47.4944193,3008194930,2 592,vending_parking,,19.067,47.494
19.0674053,47.4947226,3008195434,2 546,computer_shop,pcbonto.hu,19.067,47.495
19.0768544,47.4664781,5711446108,2 593,vending_any,BKK-automata,19.077,47.466
19.0665151,47.5229533,3008277774,2 561,hairdresser,Angella Szépségszalon,19.067,47.523
19.0667525,47.5225428,3008277775,2 511,convenience,Vegyesbolt,19.067,47.523
19.0485255,47.478415,3007189604,2 501,supermarket,Lidl,19.049,47.478
19.0471595,47.4778752,3007189608,2 006,telephone,,19.047,47.478
19.0510812,47.4798431,3007189610,2 006,telephone,,19.051,47.480
19.0780485,47.5590745,5702459553,2 501,supermarket,Lidl,19.078,47.559
19.0526779,47.4828605,3007189613,2 006,telephone,,19.053,47.483
19.0725982,47.4874855,4327778893,2 521,gift_shop,Budapest,19.073,47.487
19.0788344,47.5648346,5702498800,2 006,telephone,,19.079,47.565
19.0612208,47.4917402,3007189616,2 006,telephone,,19.061,47.492
19.0668245,47.5090818,5702646121,2 303,cafe,A40 Desszertszalon,19.067,47.509
19.0578169,47.4960492,3007189617,2 006,telephone,,19.058,47.496
18.9999089,47.4453937,5702886428,2 902,bench,,19.000,47.445
19.0546168,47.5015615,3007190523,2 006,telephone,,19.055,47.502
19.054824,47.504944,3007190526,2 006,telephone,,19.055,47.505
19.0548655,47.5082208,3007190528,2 006,telephone,,19.055,47.508
19.0528492,47.4831383,3007190787,2 006,telephone,,19.053,47.483
19.0530497,47.4950822,3007242542,2 101,pharmacy,Belvárosi gyógyszertár,19.053,47.495
18.9941526,47.3973378,4328278733,2 205,playground,,18.994,47.397
19.0531645,47.4949836,3007242543,2 512,clothes,Icons by Bizanc,19.053,47.495
19.0526565,47.4956459,3007242544,2 301,restaurant,La Pizza Italiana & Ristorante-Etterem,19.053,47.496
19.0716395,47.4734987,4328333491,2 301,restaurant,Snack to go,19.072,47.473
19.0529697,47.4951509,3007242545,2 515,bookshop,Rózsavölgyi és Társa,19.053,47.495
19.0529697,47.4951509,3007242545,2 303,cafe,Rózsavölgyi és Társa,19.053,47.495
19.0534646,47.4947214,3007242548,2 512,clothes,,19.053,47.495
19.1377747,47.5383729,4328352591,2 205,playground,,19.138,47.538
19.053399,47.4947746,3007242551,2 512,clothes,,19.053,47.495
19.0528687,47.4953299,3007242567,2 421,shelter,,19.053,47.495
19.0527696,47.4953945,3007242568,2 906,waste_basket,,19.053,47.495
19.0526388,47.4956622,3007242574,2 602,atm,,19.053,47.496
19.0214968,47.4645671,5699811979,2 593,vending_any,,19.021,47.465
18.9851584,47.5107369,4329259575,2 206,dog_park,,18.985,47.511
